datetime,season,n_intervals,active_ratio_shed,active_ratio_up,Q_shed_kW,Q_up_kW,E_shed_kWh,E_up_kWh,SMP_hourly,is_event_shed,is_event_up
2025-01-08 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,133.42,False,False
2025-01-08 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,134.61,False,False
2025-01-08 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,126.52,False,False
2025-01-08 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,116.06,False,False
2025-01-08 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,120.82,False,False
2025-01-08 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,121.0,False,False
2025-01-09 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,108.07,False,False
2025-01-09 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,109.23,False,False
2025-01-09 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.97,False,False
2025-01-09 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.97,False,False
2025-01-09 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.97,False,False
2025-01-09 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.76,False,False
2025-01-09 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,107.55,False,False
2025-01-09 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.54,False,False
2025-01-09 08:00:00,Winter,4,1.0,0.0,1525.029831238717,0.0,1525.029831238717,0.0,144.0,True,False
2025-01-09 09:00:00,Winter,4,1.0,0.0,1523.589686056538,0.0,1523.589686056538,0.0,161.72,True,False
2025-01-09 10:00:00,Winter,4,1.0,0.0,1517.4122211961399,0.0,1517.4122211961399,0.0,147.95,True,False
2025-01-09 11:00:00,Winter,4,1.0,0.0,1517.3743226387141,0.0,1517.3743226387141,0.0,147.07,True,False
2025-01-09 12:00:00,Winter,4,0.0,1.0,0.0,1517.0332356218823,0.0,1517.0332356218823,139.15,False,True
2025-01-09 13:00:00,Winter,4,0.0,1.0,0.0,1521.126279823864,0.0,1521.126279823864,143.38,False,True
2025-01-09 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,143.63,False,False
2025-01-09 15:00:00,Winter,4,1.0,0.0,1523.0591062525777,0.0,1523.0591062525777,0.0,148.66,True,False
2025-01-09 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,144.05,False,False
2025-01-09 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,146.14,False,False
2025-01-09 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.36,False,False
2025-01-09 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.59,False,False
2025-01-09 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.6,False,False
2025-01-09 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.53,False,False
2025-01-09 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,134.24,False,False
2025-01-09 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,134.24,False,False
2025-01-10 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,124.44,False,False
2025-01-10 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,112.6,False,False
2025-01-10 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.2,False,False
2025-01-10 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.97,False,False
2025-01-10 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.97,False,False
2025-01-10 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,112.52,False,False
2025-01-10 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.05,False,False
2025-01-10 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.02,False,False
2025-01-10 08:00:00,Winter,4,1.0,0.0,1523.2485990397063,0.0,1523.2485990397063,0.0,147.83,True,False
2025-01-10 09:00:00,Winter,4,1.0,0.0,1513.6602640109897,0.0,1513.6602640109897,0.0,163.15,True,False
2025-01-10 10:00:00,Winter,4,1.0,0.0,1517.4501197535656,0.0,1517.4501197535656,0.0,147.2,True,False
2025-01-10 11:00:00,Winter,4,1.0,0.0,1517.2985255238625,0.0,1517.2985255238625,0.0,147.33,True,False
2025-01-10 12:00:00,Winter,4,0.0,1.0,0.0,1517.9806995575263,0.0,1517.9806995575263,140.19,False,True
2025-01-10 13:00:00,Winter,4,0.0,1.0,0.0,1525.5983096001032,0.0,1525.5983096001032,140.26,False,True
2025-01-10 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,144.0,False,False
2025-01-10 15:00:00,Winter,4,1.0,0.0,1517.222728409011,0.0,1517.222728409011,0.0,140.85,True,False
2025-01-10 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,156.37,False,False
2025-01-10 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,139.21,False,False
2025-01-10 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,139.21,False,False
2025-01-10 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,139.21,False,False
2025-01-10 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,139.21,False,False
2025-01-10 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,132.81,False,False
2025-01-10 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,133.06,False,False
2025-01-10 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.49,False,False
2025-01-11 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,114.96,False,False
2025-01-11 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.45,False,False
2025-01-11 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.74,False,False
2025-01-11 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.74,False,False
2025-01-11 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.74,False,False
2025-01-11 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.12,False,False
2025-01-11 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.52,False,False
2025-01-11 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.4,False,False
2025-01-11 08:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.75,False,False
2025-01-11 09:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.42,False,False
2025-01-11 10:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.41,False,False
2025-01-11 11:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.53,False,False
2025-01-11 12:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.38,False,False
2025-01-11 13:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.38,False,False
2025-01-11 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.37,False,False
2025-01-11 15:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,134.11,False,False
2025-01-11 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,134.11,False,False
2025-01-11 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,131.93,False,False
2025-01-11 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,132.87,False,False
2025-01-11 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,132.87,False,False
2025-01-11 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,131.18,False,False
2025-01-11 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,116.1,False,False
2025-01-11 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,116.56,False,False
2025-01-11 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,115.23,False,False
2025-01-12 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,111.15,False,False
2025-01-12 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,111.8,False,False
2025-01-12 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,111.82,False,False
2025-01-12 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,97.63,False,False
2025-01-12 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,98.55,False,False
2025-01-12 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.64,False,False
2025-01-12 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,103.0,False,False
2025-01-12 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,103.19,False,False
2025-01-12 08:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,111.74,False,False
2025-01-12 09:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.03,False,False
2025-01-12 10:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.12,False,False
2025-01-12 11:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.07,False,False
2025-01-12 12:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.91,False,False
2025-01-12 13:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.29,False,False
2025-01-12 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.36,False,False
2025-01-12 15:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,116.96,False,False
2025-01-12 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,116.74,False,False
2025-01-12 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.07,False,False
2025-01-12 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.12,False,False
2025-01-12 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.12,False,False
2025-01-12 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,116.06,False,False
2025-01-12 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,108.64,False,False
2025-01-12 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,111.74,False,False
2025-01-12 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,107.81,False,False
2025-01-13 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,110.94,False,False
2025-01-13 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.02,False,False
2025-01-13 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.76,False,False
2025-01-13 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,97.74,False,False
2025-01-13 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,97.74,False,False
2025-01-13 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,97.74,False,False
2025-01-13 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,113.34,False,False
2025-01-13 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,114.47,False,False
2025-01-13 08:00:00,Winter,4,1.0,0.0,1518.1322937872292,0.0,1518.1322937872292,0.0,138.59,True,False
2025-01-13 09:00:00,Winter,4,1.0,0.0,1512.9401914199007,0.0,1512.9401914199007,0.0,165.24,True,False
2025-01-13 10:00:00,Winter,4,1.0,0.0,1514.3045394872279,0.0,1514.3045394872279,0.0,152.63,True,False
2025-01-13 11:00:00,Winter,4,1.0,0.0,1515.7067861119808,0.0,1515.7067861119808,0.0,156.44,True,False
2025-01-13 12:00:00,Winter,4,0.0,1.0,0.0,1514.9867135208915,0.0,1514.9867135208915,138.26,False,True
2025-01-13 13:00:00,Winter,4,0.0,1.0,0.0,1516.0103669945443,0.0,1516.0103669945443,138.58,False,True
2025-01-13 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.58,False,False
2025-01-13 15:00:00,Winter,4,1.0,0.0,1515.9291308495017,0.0,1515.9291308495017,0.0,138.58,True,False
2025-01-13 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,152.65,False,False
2025-01-13 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.58,False,False
2025-01-13 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.57,False,False
2025-01-13 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.59,False,False
2025-01-13 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.57,False,False
2025-01-13 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.77,False,False
2025-01-13 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.49,False,False
2025-01-13 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,114.88,False,False
2025-01-14 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,108.13,False,False
2025-01-14 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,104.61,False,False
2025-01-14 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.75,False,False
2025-01-14 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.79,False,False
2025-01-14 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.7,False,False
2025-01-14 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.79,False,False
2025-01-14 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,107.34,False,False
2025-01-14 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.77,False,False
2025-01-14 08:00:00,Winter,4,1.0,0.0,1519.572438969408,0.0,1519.572438969408,0.0,146.51,True,False
2025-01-14 09:00:00,Winter,4,1.0,0.0,1509.901596418548,0.0,1509.901596418548,0.0,154.09,True,False
2025-01-14 10:00:00,Winter,4,1.0,0.0,1513.3054030446542,0.0,1513.3054030446542,0.0,147.33,True,False
2025-01-14 11:00:00,Winter,4,1.0,0.0,1516.6550749689243,0.0,1516.6550749689243,0.0,146.13,True,False
2025-01-14 12:00:00,Winter,4,0.0,1.0,0.0,1512.3825562580387,0.0,1512.3825562580387,138.8,False,True
2025-01-14 13:00:00,Winter,4,0.0,1.0,0.0,1512.0225421584014,0.0,1512.0225421584014,139.21,False,True
2025-01-14 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,139.21,False,False
2025-01-14 15:00:00,Winter,4,1.0,0.0,1522.6258031605303,0.0,1522.6258031605303,0.0,139.21,True,False
2025-01-14 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,139.22,False,False
2025-01-14 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,139.22,False,False
2025-01-14 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.79,False,False
2025-01-14 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.51,False,False
2025-01-14 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.77,False,False
2025-01-14 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.77,False,False
2025-01-14 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.77,False,False
2025-01-14 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,114.59,False,False
2025-01-15 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,128.59,False,False
2025-01-15 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.11,False,False
2025-01-15 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.0,False,False
2025-01-15 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.52,False,False
2025-01-15 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.58,False,False
2025-01-15 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.97,False,False
2025-01-15 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.14,False,False
2025-01-15 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,131.65,False,False
2025-01-15 08:00:00,Winter,4,1.0,0.0,1507.5751768843168,0.0,1507.5751768843168,0.0,141.81,True,False
2025-01-15 09:00:00,Winter,4,1.0,0.0,1499.7301754971852,0.0,1499.7301754971852,0.0,148.19,True,False
2025-01-15 10:00:00,Winter,4,1.0,0.0,1504.046663277323,0.0,1504.046663277323,0.0,142.18,True,False
2025-01-15 11:00:00,Winter,4,1.0,0.0,1502.0648845452677,0.0,1502.0648845452677,0.0,142.18,True,False
2025-01-15 12:00:00,Winter,4,0.0,1.0,0.0,1502.2520086725574,0.0,1502.2520086725574,136.98,False,True
2025-01-15 13:00:00,Winter,4,0.0,1.0,0.0,1507.6636068516436,0.0,1507.6636068516436,137.29,False,True
2025-01-15 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.86,False,False
2025-01-15 15:00:00,Winter,4,1.0,0.0,1501.4640344994134,0.0,1501.4640344994134,0.0,138.59,True,False
2025-01-15 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,156.35,False,False
2025-01-15 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.73,False,False
2025-01-15 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,137.18,False,False
2025-01-15 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,137.01,False,False
2025-01-15 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.24,False,False
2025-01-15 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,121.82,False,False
2025-01-15 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.14,False,False
2025-01-15 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,121.32,False,False
2025-01-16 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,108.07,False,False
2025-01-16 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.76,False,False
2025-01-16 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.34,False,False
2025-01-16 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.97,False,False
2025-01-16 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.76,False,False
2025-01-16 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.05,False,False
2025-01-16 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,105.25,False,False
2025-01-16 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.78,False,False
2025-01-16 08:00:00,Winter,4,1.0,0.0,1506.7635161127819,0.0,1506.7635161127819,0.0,144.48,True,False
2025-01-16 09:00:00,Winter,4,1.0,0.0,1503.6408328915554,0.0,1503.6408328915554,0.0,157.34,True,False
2025-01-16 10:00:00,Winter,4,1.0,0.0,1501.4664031592526,0.0,1501.4664031592526,0.0,156.67,True,False
2025-01-16 11:00:00,Winter,4,1.0,0.0,1504.1990470603057,0.0,1504.1990470603057,0.0,148.76,True,False
2025-01-16 12:00:00,Winter,4,0.0,1.0,0.0,1502.0380397337578,0.0,1502.0380397337578,139.15,False,True
2025-01-16 13:00:00,Winter,4,0.0,1.0,0.0,1506.7271966619157,0.0,1506.7271966619157,139.28,False,True
2025-01-16 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,139.28,False,False
2025-01-16 15:00:00,Winter,4,1.0,0.0,1507.8617847248493,0.0,1507.8617847248493,0.0,139.28,True,False
2025-01-16 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,139.29,False,False
2025-01-16 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.58,False,False
2025-01-16 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.38,False,False
2025-01-16 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.98,False,False
2025-01-16 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.57,False,False
2025-01-16 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.78,False,False
2025-01-16 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,114.49,False,False
2025-01-16 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,114.7,False,False
2025-01-17 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,108.26,False,False
2025-01-17 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,115.79,False,False
2025-01-17 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.0,False,False
2025-01-17 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,101.75,False,False
2025-01-17 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.0,False,False
2025-01-17 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.5,False,False
2025-01-17 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,111.06,False,False
2025-01-17 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.88,False,False
2025-01-17 08:00:00,Winter,4,1.0,0.0,1509.0129534066564,0.0,1509.0129534066564,0.0,142.97,True,False
2025-01-17 09:00:00,Winter,4,1.0,0.0,1502.7360048330156,0.0,1502.7360048330156,0.0,158.68,True,False
2025-01-17 10:00:00,Winter,4,1.0,0.0,1506.1816153456407,0.0,1506.1816153456407,0.0,143.17,True,False
2025-01-17 11:00:00,Winter,4,1.0,0.0,1501.989087430416,0.0,1501.989087430416,0.0,145.73,True,False
2025-01-17 12:00:00,Winter,4,0.0,1.0,0.0,1504.7154149052315,0.0,1504.7154149052315,136.23,False,True
2025-01-17 13:00:00,Winter,4,0.0,1.0,0.0,1500.9839861053542,0.0,1500.9839861053542,136.23,False,True
2025-01-17 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.88,False,False
2025-01-17 15:00:00,Winter,4,1.0,0.0,1506.8906341908141,0.0,1506.8906341908141,0.0,138.88,True,False
2025-01-17 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,145.73,False,False
2025-01-17 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,145.99,False,False
2025-01-17 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.57,False,False
2025-01-17 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,136.15,False,False
2025-01-17 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,133.56,False,False
2025-01-17 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,129.2,False,False
2025-01-17 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,115.62,False,False
2025-01-17 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,114.61,False,False
2025-01-18 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,107.96,False,False
2025-01-18 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.03,False,False
2025-01-18 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.25,False,False
2025-01-18 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.47,False,False
2025-01-18 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.11,False,False
2025-01-18 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.75,False,False
2025-01-18 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,107.33,False,False
2025-01-18 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,107.74,False,False
2025-01-18 08:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.54,False,False
2025-01-18 09:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,138.53,False,False
2025-01-18 10:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.72,False,False
2025-01-18 11:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.4,False,False
2025-01-18 12:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.24,False,False
2025-01-18 13:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.18,False,False
2025-01-18 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.63,False,False
2025-01-18 15:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.18,False,False
2025-01-18 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.66,False,False
2025-01-18 17:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,117.54,False,False
2025-01-18 18:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.45,False,False
2025-01-18 19:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,118.12,False,False
2025-01-18 20:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,116.45,False,False
2025-01-18 21:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,107.63,False,False
2025-01-18 22:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,107.63,False,False
2025-01-18 23:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,107.96,False,False
2025-01-19 00:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,103.36,False,False
2025-01-19 01:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.52,False,False
2025-01-19 02:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.55,False,False
2025-01-19 03:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.14,False,False
2025-01-19 04:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,96.06,False,False
2025-01-19 05:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,84.0,False,False
2025-01-19 06:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,102.38,False,False
2025-01-19 07:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,103.35,False,False
2025-01-19 08:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,108.18,False,False
2025-01-19 09:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,109.15,False,False
2025-01-19 10:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,109.09,False,False
2025-01-19 11:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,108.99,False,False
2025-01-19 12:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,133.53,False,False
2025-01-19 13:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,106.71,False,False
2025-01-19 14:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,108.94,False,False
2025-01-19 15:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,108.99,False,False
2025-01-19 16:00:00,Winter,4,0.0,0.0,0.0,0.0,0.0,0.0,109.04,False,False
