no,date,hour,minute,measured_kWh,realtime_kWh
777,20240609,2,15,839.52,840.96
778,20240609,2,30,838.08,837.12
779,20240609,2,45,825.12,825.60
780,20240609,3,0,824.64,823.68
781,20240609,3,15,830.40,831.36
782,20240609,3,30,832.32,831.36
783,20240609,3,45,828.00,827.52
784,20240609,4,0,828.48,829.44
785,20240609,4,15,820.32,819.84
786,20240609,4,30,828.00,829.44
787,20240609,4,45,828.48,827.52
788,20240609,5,0,829.92,829.44
789,20240609,5,15,827.04,827.52
790,20240609,5,30,816.96,816.00
791,20240609,5,45,823.68,823.68
792,20240609,6,0,825.60,827.52
793,20240609,6,15,822.72,821.76
794,20240609,6,30,832.32,831.36
795,20240609,6,45,827.04,827.52
796,20240609,7,0,823.20,823.68
797,20240609,7,15,826.08,825.60
798,20240609,7,30,827.04,827.52
799,20240609,7,45,831.36,831.36
800,20240609,8,0,839.52,839.04
801,20240609,8,15,840.96,840.96
802,20240609,8,30,834.24,835.20
803,20240609,8,45,845.76,844.80
804,20240609,9,0,842.88,842.88
805,20240609,9,15,831.36,831.36
806,20240609,9,30,831.36,831.36
807,20240609,9,45,833.28,833.28
808,20240609,10,0,837.12,837.12
809,20240609,10,15,834.72,835.20
810,20240609,10,30,834.72,835.20
811,20240609,10,45,835.68,835.20
812,20240609,11,0,831.84,831.36
813,20240609,11,15,835.20,835.20
814,20240609,11,30,847.20,846.72
815,20240609,11,45,848.64,848.64
816,20240609,12,0,854.40,854.40
817,20240609,12,15,845.28,846.72
818,20240609,12,30,852.96,852.48
819,20240609,12,45,855.36,854.40
820,20240609,13,0,855.84,856.32
821,20240609,13,15,852.00,852.48
822,20240609,13,30,851.52,850.56
823,20240609,13,45,843.36,844.80
824,20240609,14,0,839.52,839.04
825,20240609,14,15,839.52,839.04
826,20240609,14,30,848.16,848.64
827,20240609,14,45,839.52,839.04
828,20240609,15,0,841.92,842.88
829,20240609,15,15,842.88,842.88
830,20240609,15,30,838.56,837.12
831,20240609,15,45,837.60,839.04
832,20240609,16,0,822.72,821.76
833,20240609,16,15,830.40,831.36
834,20240609,16,30,824.64,823.68
835,20240609,16,45,828.48,829.44
836,20240609,17,0,823.68,823.68
837,20240609,17,15,824.64,823.68
838,20240609,17,30,831.36,831.36
839,20240609,17,45,832.80,833.28
840,20240609,18,0,825.12,825.60
841,20240609,18,15,832.32,831.36
842,20240609,18,30,824.64,825.60
843,20240609,18,45,824.16,823.68
844,20240609,19,0,826.56,827.52
845,20240609,19,15,816.48,816.00
846,20240609,19,30,818.88,817.92
847,20240609,19,45,822.24,821.76
848,20240609,20,0,824.64,825.60
849,20240609,20,15,823.68,823.68
850,20240609,20,30,820.80,819.84
851,20240609,20,45,821.76,823.68
852,20240609,21,0,821.76,821.76
853,20240609,21,15,819.84,817.92
854,20240609,21,30,817.44,817.92
855,20240609,21,45,826.08,827.52
856,20240609,22,0,820.80,819.84
857,20240609,22,15,831.36,831.36
858,20240609,22,30,837.12,837.12
859,20240609,22,45,822.72,821.76
860,20240609,23,0,833.28,833.28
861,20240609,23,15,830.40,831.36
862,20240609,23,30,828.96,829.44
863,20240609,23,45,836.16,835.20
864,20240610,0,0,831.12,830.40
865,20240610,0,15,826.08,825.60
866,20240610,0,30,824.16,823.68
867,20240610,0,45,827.52,827.52
868,20240610,1,0,828.48,829.44
869,20240610,1,15,831.84,831.36
870,20240610,1,30,837.60,837.12
871,20240610,1,45,830.40,831.36
872,20240610,2,0,823.20,823.68
873,20240610,2,15,821.28,819.84
874,20240610,2,30,819.36,819.84
875,20240610,2,45,830.40,829.44
876,20240610,3,0,825.60,825.60
877,20240610,3,15,824.16,825.60
878,20240610,3,30,823.68,823.68
879,20240610,3,45,815.04,814.08
880,20240610,4,0,817.92,817.92
881,20240610,4,15,822.72,823.68
882,20240610,4,30,830.40,829.44
883,20240610,4,45,823.20,823.68
884,20240610,5,0,819.36,819.84
885,20240610,5,15,829.44,829.44
886,20240610,5,30,820.32,819.84
887,20240610,5,45,829.92,829.44
888,20240610,6,0,831.84,831.36
889,20240610,6,15,831.36,831.36
890,20240610,6,30,832.32,833.28
891,20240610,6,45,830.40,829.44
892,20240610,7,0,838.56,839.04
893,20240610,7,15,834.24,835.20
894,20240610,7,30,864.00,864.00
895,20240610,7,45,876.00,875.52
896,20240610,8,0,869.28,869.76
897,20240610,8,15,878.40,877.44
898,20240610,8,30,873.12,873.60
899,20240610,8,45,869.76,869.76
900,20240610,9,0,892.80,892.80
901,20240610,9,15,904.80,904.32
902,20240610,9,30,904.80,904.32
903,20240610,9,45,901.44,902.40
904,20240610,10,0,899.52,898.56
905,20240610,10,15,903.36,904.32
906,20240610,10,30,905.76,906.24
907,20240610,10,45,905.28,904.32
908,20240610,11,0,908.64,910.08
909,20240610,11,15,900.96,900.48
910,20240610,11,30,901.44,900.48
911,20240610,11,45,895.20,896.64
912,20240610,12,0,903.84,902.40
913,20240610,12,15,908.16,908.16
914,20240610,12,30,910.56,912.00
915,20240610,12,45,909.12,908.16
916,20240610,13,0,905.76,906.24
917,20240610,13,15,906.72,906.24
918,20240610,13,30,906.72,906.24
919,20240610,13,45,905.76,906.24
920,20240610,14,0,919.20,919.68
921,20240610,14,15,917.28,917.76
922,20240610,14,30,911.04,910.08
923,20240610,14,45,912.96,913.92
924,20240610,15,0,909.12,908.16
925,20240610,15,15,907.68,908.16
926,20240610,15,30,914.88,913.92
927,20240610,15,45,921.12,921.60
928,20240610,16,0,916.32,915.84
929,20240610,16,15,912.96,913.92
930,20240610,16,30,868.32,867.84
931,20240610,16,45,861.12,860.16
932,20240610,17,0,675.84,677.76
933,20240610,17,15,542.40,541.44
934,20240610,17,30,542.40,541.44
935,20240610,17,45,545.76,547.20
936,20240610,18,0,546.24,545.28
937,20240610,18,15,730.56,731.52
938,20240610,18,30,855.36,854.40
939,20240610,18,45,848.64,848.64
940,20240610,19,0,852.48,852.48
941,20240610,19,15,856.80,856.32
942,20240610,19,30,874.56,875.52
943,20240610,19,45,877.44,877.44
944,20240610,20,0,864.96,864.00
945,20240610,20,15,863.52,864.00
946,20240610,20,30,863.52,864.00
947,20240610,20,45,862.08,862.08
948,20240610,21,0,864.00,864.00
949,20240610,21,15,865.44,865.92
950,20240610,21,30,859.68,858.24
951,20240610,21,45,857.28,858.24
952,20240610,22,0,847.68,848.64
953,20240610,22,15,851.52,850.56
954,20240610,22,30,854.88,854.40
955,20240610,22,45,852.48,852.48
956,20240610,23,0,856.80,858.24
957,20240610,23,15,848.16,846.72
958,20240610,23,30,850.56,850.56
959,20240610,23,45,848.64,848.64
960,20240611,0,0,850.32,850.56
961,20240611,0,15,852.00,852.48
962,20240611,0,30,851.04,850.56
963,20240611,0,45,856.80,856.32
964,20240611,1,0,845.76,846.72
965,20240611,1,15,846.72,846.72
966,20240611,1,30,838.08,839.04
967,20240611,1,45,850.08,848.64
968,20240611,2,0,853.44,854.40
969,20240611,2,15,847.20,846.72
970,20240611,2,30,846.24,846.72
971,20240611,2,45,843.36,842.88
972,20240611,3,0,843.84,842.88
973,20240611,3,15,839.52,840.96
974,20240611,3,30,848.16,846.72
975,20240611,3,45,847.68,848.64
976,20240611,4,0,846.72,846.72
977,20240611,4,15,846.72,846.72
978,20240611,4,30,844.32,844.80
979,20240611,4,45,846.24,844.80
980,20240611,5,0,849.12,850.56
981,20240611,5,15,849.12,848.64
982,20240611,5,30,852.48,852.48
983,20240611,5,45,851.52,852.48
984,20240611,6,0,852.00,850.56
985,20240611,6,15,847.68,848.64
986,20240611,6,30,852.00,850.56
987,20240611,6,45,859.20,860.16
988,20240611,7,0,885.12,885.12
989,20240611,7,15,878.88,879.36
990,20240611,7,30,861.12,860.16
991,20240611,7,45,853.92,854.40
992,20240611,8,0,865.92,865.92
993,20240611,8,15,870.24,869.76
994,20240611,8,30,867.84,867.84
995,20240611,8,45,874.56,875.52
996,20240611,9,0,874.56,873.60
997,20240611,9,15,891.84,892.80
998,20240611,9,30,907.68,908.16
999,20240611,9,45,904.80,904.32
1000,20240611,10,0,904.32,904.32
1001,20240611,10,15,911.52,912.00
1002,20240611,10,30,907.68,906.24
1003,20240611,10,45,908.16,908.16
1004,20240611,11,0,907.20,908.16
1005,20240611,11,15,904.32,904.32
1006,20240611,11,30,904.32,904.32
1007,20240611,11,45,903.36,902.40
1008,20240611,12,0,912.96,913.92
1009,20240611,12,15,911.04,910.08
1010,20240611,12,30,906.24,906.24
1011,20240611,12,45,909.60,910.08
1012,20240611,13,0,902.88,902.40
1013,20240611,13,15,917.28,917.76
1014,20240611,13,30,917.76,917.76
1015,20240611,13,45,908.16,908.16
1016,20240611,14,0,916.80,915.84
1017,20240611,14,15,910.08,910.08
1018,20240611,14,30,905.76,906.24
1019,20240611,14,45,914.40,915.84
1020,20240611,15,0,916.80,915.84
1021,20240611,15,15,912.48,912.00
1022,20240611,15,30,912.96,913.92
1023,20240611,15,45,923.04,921.60
1024,20240611,16,0,912.48,913.92
1025,20240611,16,15,922.08,921.60
1026,20240611,16,30,928.32,927.36
1027,20240611,16,45,911.04,912.00
1028,20240611,17,0,904.80,904.32
1029,20240611,17,15,894.72,894.72
1030,20240611,17,30,890.88,890.88
1031,20240611,17,45,888.00,888.96
1032,20240611,18,0,866.88,865.92
1033,20240611,18,15,848.16,848.64
1034,20240611,18,30,844.80,844.80
1035,20240611,18,45,846.72,846.72
1036,20240611,19,0,843.36,842.88
1037,20240611,19,15,841.44,840.96
1038,20240611,19,30,840.00,840.96
1039,20240611,19,45,833.76,833.28
1040,20240611,20,0,838.08,839.04
1041,20240611,20,15,841.44,840.96
1042,20240611,20,30,834.72,835.20
1043,20240611,20,45,829.92,829.44
1044,20240611,21,0,829.92,829.44
1045,20240611,21,15,826.56,827.52
1046,20240611,21,30,832.32,831.36
1047,20240611,21,45,822.72,823.68
1048,20240611,22,0,807.36,806.40
1049,20240611,22,15,819.84,819.84
1050,20240611,22,30,813.12,814.08
1051,20240611,22,45,811.68,812.16
1052,20240611,23,0,809.28,808.32
1053,20240611,23,15,810.72,810.24
1054,20240611,23,30,824.64,825.60
1055,20240611,23,45,949.44,948.48
1056,20240612,0,0,882.96,882.24
1057,20240612,0,15,816.48,816.00
1058,20240612,0,30,808.32,808.32
1059,20240612,0,45,816.96,817.92
1060,20240612,1,0,817.44,817.92
1061,20240612,1,15,815.52,814.08
1062,20240612,1,30,814.08,816.00
1063,20240612,1,45,816.48,816.00
1064,20240612,2,0,808.32,808.32
1065,20240612,2,15,811.68,812.16
1066,20240612,2,30,812.16,810.24
1067,20240612,2,45,807.84,808.32
1068,20240612,3,0,809.76,810.24
1069,20240612,3,15,807.36,806.40
1070,20240612,3,30,811.68,812.16
1071,20240612,3,45,815.52,816.00
1072,20240612,4,0,807.84,808.32
1073,20240612,4,15,816.48,816.00
1074,20240612,4,30,806.40,806.40
1075,20240612,4,45,804.48,804.48
1076,20240612,5,0,810.24,810.24
1077,20240612,5,15,811.68,812.16
1078,20240612,5,30,811.68,812.16
1079,20240612,5,45,819.36,817.92
1080,20240612,6,0,819.36,819.84
1081,20240612,6,15,823.20,823.68
1082,20240612,6,30,817.44,817.92
1083,20240612,6,45,817.92,817.92
1084,20240612,7,0,815.52,814.08
1085,20240612,7,15,821.28,821.76
1086,20240612,7,30,832.32,831.36
1087,20240612,7,45,819.84,821.76
1088,20240612,8,0,849.12,848.64
1089,20240612,8,15,861.12,860.16
1090,20240612,8,30,857.28,858.24
1091,20240612,8,45,866.40,865.92
1092,20240612,9,0,879.36,879.36
1093,20240612,9,15,901.92,902.40
1094,20240612,9,30,898.56,898.56
1095,20240612,9,45,902.88,902.40
1096,20240612,10,0,904.80,904.32
1097,20240612,10,15,926.40,927.36
1098,20240612,10,30,952.80,952.32
1099,20240612,10,45,956.64,956.16
1100,20240612,11,0,972.48,973.44
1101,20240612,11,15,974.40,973.44
1102,20240612,11,30,974.40,975.36
1103,20240612,11,45,969.12,969.60
1104,20240612,12,0,972.48,971.52
1105,20240612,12,15,969.12,969.60
1106,20240612,12,30,972.96,971.52
1107,20240612,12,45,976.32,977.28
1108,20240612,13,0,972.48,971.52
1109,20240612,13,15,968.64,969.60
1110,20240612,13,30,972.96,973.44
1111,20240612,13,45,974.88,973.44
1112,20240612,14,0,972.96,973.44
1113,20240612,14,15,976.32,977.28
1114,20240612,14,30,980.64,979.20
1115,20240612,14,45,956.64,958.08
1116,20240612,15,0,957.60,958.08
1117,20240612,15,15,956.64,956.16
1118,20240612,15,30,952.32,952.32
1119,20240612,15,45,951.84,952.32
1120,20240612,16,0,948.00,946.56
1121,20240612,16,15,936.96,936.96
1122,20240612,16,30,935.52,935.04
1123,20240612,16,45,942.72,942.72
1124,20240612,17,0,946.56,948.48
1125,20240612,17,15,916.80,915.84
1126,20240612,17,30,907.68,908.16
1127,20240612,17,45,903.36,902.40
1128,20240612,18,0,892.80,892.80
1129,20240612,18,15,874.56,875.52
1130,20240612,18,30,871.68,871.68
1131,20240612,18,45,870.24,869.76
1132,20240612,19,0,869.28,869.76
1133,20240612,19,15,863.04,862.08
1134,20240612,19,30,852.48,852.48
1135,20240612,19,45,859.20,860.16
1136,20240612,20,0,865.44,865.92
1137,20240612,20,15,864.48,864.00
1138,20240612,20,30,874.08,873.60
1139,20240612,20,45,867.36,867.84
1140,20240612,21,0,867.36,867.84
1141,20240612,21,15,865.44,864.00
1142,20240612,21,30,863.04,864.00
1143,20240612,21,45,856.80,856.32
1144,20240612,22,0,862.08,862.08
1145,20240612,22,15,854.40,854.40
1146,20240612,22,30,850.56,850.56
1147,20240612,22,45,855.36,856.32
1148,20240612,23,0,860.64,860.16
1149,20240612,23,15,856.80,856.32
1150,20240612,23,30,850.08,850.56
1151,20240612,23,45,844.32,844.80
1152,20240613,0,0,840.48,840.96
1153,20240613,0,15,836.64,837.12
1154,20240613,0,30,843.36,842.88
1155,20240613,0,45,836.64,835.20
1156,20240613,1,0,842.40,842.88
1157,20240613,1,15,852.48,852.48
1158,20240613,1,30,846.24,846.72
1159,20240613,1,45,845.28,844.80
1160,20240613,2,0,841.44,842.88
1161,20240613,2,15,840.48,839.04
1162,20240613,2,30,837.60,839.04
1163,20240613,2,45,839.04,839.04
1164,20240613,3,0,835.68,835.20
1165,20240613,3,15,834.24,833.28
1166,20240613,3,30,840.96,840.96
1167,20240613,3,45,841.44,842.88
1168,20240613,4,0,833.76,833.28
1169,20240613,4,15,845.28,844.80
1170,20240613,4,30,839.52,839.04
1171,20240613,4,45,840.00,840.96
1172,20240613,5,0,838.56,837.12
1173,20240613,5,15,840.48,840.96
1174,20240613,5,30,838.08,839.04
1175,20240613,5,45,838.08,837.12
1176,20240613,6,0,840.48,840.96
1177,20240613,6,15,851.52,852.48
1178,20240613,6,30,852.48,850.56
1179,20240613,6,45,843.36,844.80
1180,20240613,7,0,848.16,848.64
1181,20240613,7,15,857.28,856.32
1182,20240613,7,30,881.28,881.28
1183,20240613,7,45,881.28,881.28
1184,20240613,8,0,869.76,869.76
1185,20240613,8,15,870.72,869.76
1186,20240613,8,30,873.60,873.60
1187,20240613,8,45,897.60,898.56
1188,20240613,9,0,912.96,913.92
1189,20240613,9,15,928.32,927.36
1190,20240613,9,30,918.72,917.76
1191,20240613,9,45,914.40,915.84
1192,20240613,10,0,924.96,923.52
1193,20240613,10,15,915.36,915.84
1194,20240613,10,30,925.44,925.44
1195,20240613,10,45,917.76,917.76
1196,20240613,11,0,917.76,917.76
1197,20240613,11,15,922.08,921.60
1198,20240613,11,30,928.80,929.28
1199,20240613,11,45,932.16,933.12
1200,20240613,12,0,933.12,933.12
1201,20240613,12,15,929.28,929.28
1202,20240613,12,30,945.12,944.64
1203,20240613,12,45,942.24,942.72
1204,20240613,13,0,938.88,938.88
1205,20240613,13,15,948.96,948.48
1206,20240613,13,30,944.16,944.64
1207,20240613,13,45,954.24,954.24
1208,20240613,14,0,947.04,946.56
1209,20240613,14,15,948.00,948.48
1210,20240613,14,30,948.00,948.48
1211,20240613,14,45,942.24,940.80
1212,20240613,15,0,947.04,946.56
1213,20240613,15,15,940.80,942.72
1214,20240613,15,30,941.76,940.80
1215,20240613,15,45,947.52,948.48
1216,20240613,16,0,941.28,940.80
1217,20240613,16,15,933.12,933.12
1218,20240613,16,30,912.00,912.00
1219,20240613,16,45,890.88,890.88
1220,20240613,17,0,892.32,890.88
1221,20240613,17,15,878.88,879.36
1222,20240613,17,30,873.60,873.60
1223,20240613,17,45,871.20,871.68
1224,20240613,18,0,850.56,850.56
1225,20240613,18,15,837.12,837.12
1226,20240613,18,30,831.84,831.36
1227,20240613,18,45,834.24,835.20
1228,20240613,19,0,828.48,827.52
1229,20240613,19,15,835.68,837.12
1230,20240613,19,30,828.00,827.52
1231,20240613,19,45,833.28,833.28
1232,20240613,20,0,832.32,831.36
1233,20240613,20,15,821.28,821.76
1234,20240613,20,30,813.60,814.08
1235,20240613,20,45,810.24,810.24
1236,20240613,21,0,815.04,814.08
1237,20240613,21,15,808.80,810.24
1238,20240613,21,30,798.24,796.80
1239,20240613,21,45,806.88,808.32
1240,20240613,22,0,799.20,798.72
1241,20240613,22,15,798.72,798.72
1242,20240613,22,30,800.16,800.64
1243,20240613,22,45,789.60,789.12
1244,20240613,23,0,791.52,791.04
1245,20240613,23,15,782.88,783.36
1246,20240613,23,30,788.16,787.20
1247,20240613,23,45,790.08,791.04
1248,20240614,0,0,792.24,792.96
1249,20240614,0,15,794.40,794.88
1250,20240614,0,30,790.08,789.12
1251,20240614,0,45,792.00,791.04
1252,20240614,1,0,791.52,792.96
1253,20240614,1,15,793.44,792.96
1254,20240614,1,30,791.04,791.04
1255,20240614,1,45,792.00,792.96
1256,20240614,2,0,813.12,812.16
1257,20240614,2,15,807.36,808.32
1258,20240614,2,30,809.28,808.32
1259,20240614,2,45,806.40,806.40
1260,20240614,3,0,801.12,800.64
1261,20240614,3,15,804.96,806.40
1262,20240614,3,30,808.80,808.32
1263,20240614,3,45,806.88,806.40
1264,20240614,4,0,803.52,804.48
1265,20240614,4,15,801.60,800.64
1266,20240614,4,30,803.04,802.56
1267,20240614,4,45,804.96,806.40
1268,20240614,5,0,808.32,808.32
1269,20240614,5,15,812.64,812.16
1270,20240614,5,30,803.52,802.56
1271,20240614,5,45,816.00,816.00
1272,20240614,6,0,812.64,814.08
1273,20240614,6,15,814.08,812.16
1274,20240614,6,30,820.80,821.76
1275,20240614,6,45,828.48,827.52
1276,20240614,7,0,843.84,844.80
1277,20240614,7,15,842.88,842.88
1278,20240614,7,30,841.92,842.88
1279,20240614,7,45,854.40,852.48
1280,20240614,8,0,864.48,865.92
1281,20240614,8,15,889.92,888.96
1282,20240614,8,30,897.12,898.56
1283,20240614,8,45,889.92,888.96
1284,20240614,9,0,890.88,890.88
1285,20240614,9,15,893.76,894.72
1286,20240614,9,30,893.28,892.80
1287,20240614,9,45,890.40,888.96
1288,20240614,10,0,900.00,900.48
1289,20240614,10,15,903.84,904.32
1290,20240614,10,30,896.64,896.64
1291,20240614,10,45,897.12,896.64
1292,20240614,11,0,904.32,904.32
1293,20240614,11,15,902.88,902.40
1294,20240614,11,30,908.16,908.16
1295,20240614,11,45,903.36,904.32
1296,20240614,12,0,907.20,906.24
1297,20240614,12,15,912.00,913.92
1298,20240614,12,30,910.56,910.08
1299,20240614,12,45,913.44,912.00
1300,20240614,13,0,908.64,910.08
1301,20240614,13,15,914.88,913.92
1302,20240614,13,30,915.36,915.84
1303,20240614,13,45,910.08,910.08
1304,20240614,14,0,919.20,919.68
1305,20240614,14,15,922.08,921.60
1306,20240614,14,30,905.28,906.24
1307,20240614,14,45,913.44,912.00
1308,20240614,15,0,927.36,927.36
1309,20240614,15,15,923.04,923.52
1310,20240614,15,30,919.68,919.68
1311,20240614,15,45,923.52,923.52
1312,20240614,16,0,916.32,915.84
1313,20240614,16,15,914.88,915.84
1314,20240614,16,30,912.48,912.00
1315,20240614,16,45,917.76,917.76
1316,20240614,17,0,915.84,915.84
1317,20240614,17,15,890.88,890.88
1318,20240614,17,30,882.24,881.28
1319,20240614,17,45,867.36,867.84
1320,20240614,18,0,849.12,848.64
1321,20240614,18,15,855.84,856.32
1322,20240614,18,30,845.76,846.72
1323,20240614,18,45,842.88,842.88
1324,20240614,19,0,842.40,842.88
1325,20240614,19,15,837.12,835.20
1326,20240614,19,30,833.76,835.20
1327,20240614,19,45,829.92,829.44
1328,20240614,20,0,831.84,831.36
1329,20240614,20,15,836.16,837.12
1330,20240614,20,30,826.08,825.60
1331,20240614,20,45,836.64,837.12
1332,20240614,21,0,834.24,833.28
1333,20240614,21,15,832.80,833.28
1334,20240614,21,30,829.44,829.44
1335,20240614,21,45,827.04,827.52
1336,20240614,22,0,819.36,819.84
1337,20240614,22,15,816.96,816.00
1338,20240614,22,30,820.32,819.84
1339,20240614,22,45,819.84,819.84
1340,20240614,23,0,825.60,825.60
1341,20240614,23,15,819.36,819.84
1342,20240614,23,30,822.72,823.68
